datetime,symbol,open,high,low,close,volume
2025-08-08 20:30:00,NASDAQ:GOOGL,197.22,202.61,197.17,201.42,39161826.0
2025-08-11 20:30:00,NASDAQ:GOOGL,200.935,201.475,199.07,201.0,25832435.0
2025-08-12 20:30:00,NASDAQ:GOOGL,201.365,204.5,200.59,203.34,30424452.0
2025-08-13 20:30:00,NASDAQ:GOOGL,204.13,204.53,197.5101,201.96,28342922.0
2025-08-14 20:30:00,NASDAQ:GOOGL,201.5,204.44,201.225,202.94,25230427.0
2025-08-15 20:30:00,NASDAQ:GOOGL,203.85,206.44,201.28,203.9,34931422.0
2025-08-18 20:30:00,NASDAQ:GOOGL,204.2,205.265,202.49,203.5,18526594.0
2025-08-19 20:30:00,NASDAQ:GOOGL,203.03,203.44,199.96,201.57,24240233.0
2025-08-20 20:30:00,NASDAQ:GOOGL,200.73,201.28,196.595,199.32,28955498.0
2025-08-21 20:30:00,NASDAQ:GOOGL,199.745,202.48,199.43,199.75,19774633.0
2025-08-22 20:30:00,NASDAQ:GOOGL,202.73,208.54,201.3,206.09,42827040.0
2025-08-25 20:30:00,NASDAQ:GOOGL,206.43,210.52,205.28,208.49,29928878.0
2025-08-26 20:30:00,NASDAQ:GOOGL,207.51,207.85,205.7,207.14,28464130.0
2025-08-27 20:30:00,NASDAQ:GOOGL,205.7,208.91,205.65,207.48,23022850.0
2025-08-28 20:30:00,NASDAQ:GOOGL,207.25,212.22,206.9,211.64,32339307.0
2025-08-29 20:30:00,NASDAQ:GOOGL,210.51,214.645,210.2,212.91,39728364.0
2025-09-02 20:30:00,NASDAQ:GOOGL,208.44,211.675,206.195,211.35,47523037.0
2025-09-03 20:30:00,NASDAQ:GOOGL,226.21,231.31,224.79,230.66,103336125.0
2025-09-04 20:30:00,NASDAQ:GOOGL,229.65,232.37,226.11,232.3,51684167.0
2025-09-05 20:30:00,NASDAQ:GOOGL,232.2,235.76,231.9,235.0,46588925.0
2025-09-08 20:30:00,NASDAQ:GOOGL,235.47,238.13,233.67,234.04,32474743.0
2025-09-09 20:30:00,NASDAQ:GOOGL,234.165,240.47,233.229,239.63,38060959.0
2025-09-10 20:30:00,NASDAQ:GOOGL,238.9,241.66,237.85,239.17,35141074.0
2025-09-11 20:30:00,NASDAQ:GOOGL,239.88,242.25,236.25,240.37,30599328.0
2025-09-12 20:30:00,NASDAQ:GOOGL,240.37,242.075,238.0,240.8,26771610.0
2025-09-15 20:30:00,NASDAQ:GOOGL,244.66,252.4099,244.66,251.61,58383796.0
2025-09-16 20:30:00,NASDAQ:GOOGL,252.08,253.04,249.47,251.16,34109720.0
2025-09-17 20:30:00,NASDAQ:GOOGL,251.22,251.6,246.28,249.53,34107992.0
2025-09-18 20:30:00,NASDAQ:GOOGL,251.68,253.99,249.8,252.03,31239474.0
2025-09-19 20:30:00,NASDAQ:GOOGL,253.25,256.0,251.81,254.72,55571424.0
2025-09-22 20:30:00,NASDAQ:GOOGL,254.43,255.78,250.3,252.53,32290538.0
2025-09-23 20:30:00,NASDAQ:GOOGL,253.04,254.36,250.48,251.66,26628016.0
2025-09-24 20:30:00,NASDAQ:GOOGL,251.66,252.3501,246.44,247.14,28201003.0
2025-09-25 20:30:00,NASDAQ:GOOGL,244.4,246.49,240.74,245.79,31020383.0
2025-09-26 20:30:00,NASDAQ:GOOGL,247.065,249.42,245.97,246.54,18503194.0
2025-09-29 20:30:00,NASDAQ:GOOGL,247.85,251.1486,242.77,244.05,32505777.0
2025-09-30 20:30:00,NASDAQ:GOOGL,242.81,243.29,239.245,243.1,34724346.0
2025-10-01 20:30:00,NASDAQ:GOOGL,240.75,246.3,238.61,244.9,31658234.0
2025-10-02 20:30:00,NASDAQ:GOOGL,245.15,246.81,242.3,245.69,25483298.0
2025-10-03 20:30:00,NASDAQ:GOOGL,244.49,246.3,241.655,245.35,30249559.0
2025-10-06 20:30:00,NASDAQ:GOOGL,244.78,251.32,244.58,250.43,28894653.0
2025-10-07 20:30:00,NASDAQ:GOOGL,248.27,250.44,245.52,245.76,23181285.0
2025-10-08 20:30:00,NASDAQ:GOOGL,244.96,246.005,243.82,244.62,21307104.0
2025-10-09 20:30:00,NASDAQ:GOOGL,244.47,244.76,239.15,241.53,27892086.0
2025-10-10 20:30:00,NASDAQ:GOOGL,241.43,244.09,235.84,236.57,33180323.0
2025-10-13 20:30:00,NASDAQ:GOOGL,240.21,244.5,239.71,244.15,24995028.0
2025-10-14 20:30:00,NASDAQ:GOOGL,241.23,247.12,240.51,245.45,22111572.0
2025-10-15 20:30:00,NASDAQ:GOOGL,247.245,252.11,245.99,251.03,27007690.0
2025-10-16 20:30:00,NASDAQ:GOOGL,251.765,256.96,250.101,251.46,27997159.0
2025-10-17 20:30:00,NASDAQ:GOOGL,250.76,254.22,247.81,253.3,29671629.0
2025-10-20 20:30:00,NASDAQ:GOOGL,254.69,257.33,254.23,256.55,22350155.0
2025-10-21 20:30:00,NASDAQ:GOOGL,254.74,254.88,244.15,250.46,47312098.0
2025-10-22 20:30:00,NASDAQ:GOOGL,254.37,256.36,249.29,251.69,35029370.0
2025-10-23 20:30:00,NASDAQ:GOOGL,252.98,255.04,251.85,253.08,19901425.0
2025-10-24 20:30:00,NASDAQ:GOOGL,256.58,261.68,255.315,259.92,28655126.0
2025-10-27 20:30:00,NASDAQ:GOOGL,264.815,270.14,264.28,269.27,35235231.0
2025-10-28 20:30:00,NASDAQ:GOOGL,269.69,270.73,266.5,267.47,29738564.0
2025-10-29 20:30:00,NASDAQ:GOOGL,267.75,275.336,267.67,274.57,43580277.0
2025-10-30 20:30:00,NASDAQ:GOOGL,291.59,291.59,280.06,281.48,74875990.0
2025-10-31 20:30:00,NASDAQ:GOOGL,283.21,286.0,277.03,281.19,39267945.0
2025-11-03 21:30:00,NASDAQ:GOOGL,282.175,285.53,279.8,283.72,29785996.0
2025-11-04 21:30:00,NASDAQ:GOOGL,276.75,281.27,276.26,277.54,30078369.0
2025-11-05 21:30:00,NASDAQ:GOOGL,278.87,286.415,277.34,284.31,31010302.0
2025-11-06 21:30:00,NASDAQ:GOOGL,285.33,288.35,281.14,284.75,37173648.0
2025-11-07 21:30:00,NASDAQ:GOOGL,283.205,283.78,275.19,278.83,34479588.0
2025-11-10 21:30:00,NASDAQ:GOOGL,284.42,290.8,282.855,290.1,29557309.0
2025-11-11 21:30:00,NASDAQ:GOOGL,287.745,291.915,287.32,291.31,19842136.0
2025-11-12 21:30:00,NASDAQ:GOOGL,291.675,292.005,283.69,286.71,24829923.0
2025-11-13 21:30:00,NASDAQ:GOOGL,282.34,282.84,277.24,278.57,29494040.0
2025-11-14 21:30:00,NASDAQ:GOOGL,271.405,278.56,270.7,276.41,31647227.0
2025-11-17 21:30:00,NASDAQ:GOOGL,285.775,293.95,283.57,285.02,52670192.0
2025-11-18 21:30:00,NASDAQ:GOOGL,287.915,288.8,278.2,284.28,49158743.0
2025-11-19 21:30:00,NASDAQ:GOOGL,287.16,303.81,286.63,292.81,68198944.0
2025-11-20 21:30:00,NASDAQ:GOOGL,304.54,306.42,288.67,289.45,62025218.0
2025-11-21 21:30:00,NASDAQ:GOOGL,296.415,303.92,293.845,299.66,74137697.0
2025-11-24 21:30:00,NASDAQ:GOOGL,311.13,319.48,309.595,318.58,85165123.0
2025-11-25 21:30:00,NASDAQ:GOOGL,326.21,328.83,317.65,323.44,88632074.0
2025-11-26 21:30:00,NASDAQ:GOOGL,320.68,324.5,316.79,319.95,51373361.0
2025-11-28 21:30:00,NASDAQ:GOOGL,323.365,326.85,316.79,320.18,26018568.0
2025-12-01 21:30:00,NASDAQ:GOOGL,317.7,319.85,313.89,314.89,41182956.0
2025-12-02 21:30:00,NASDAQ:GOOGL,316.74,318.38,313.91,315.81,35854744.0
2025-12-03 21:30:00,NASDAQ:GOOGL,315.89,321.58,314.1,319.63,41838317.0
2025-12-04 21:30:00,NASDAQ:GOOGL,322.225,322.36,314.7,317.62,31240924.0
2025-12-05 21:30:00,NASDAQ:GOOGL,319.49,323.16,319.165,321.27,28851705.0
2025-12-08 21:30:00,NASDAQ:GOOGL,320.05,320.44,311.2219,313.72,33909433.0
2025-12-09 21:30:00,NASDAQ:GOOGL,312.37,317.99,311.895,317.08,30194027.0
2025-12-10 21:30:00,NASDAQ:GOOGL,315.83,321.31,314.68,320.21,33428923.0
2025-12-11 21:30:00,NASDAQ:GOOGL,320.08,321.12,308.6,312.43,42353697.0
2025-12-12 21:30:00,NASDAQ:GOOGL,313.7,314.87,305.56,309.29,35940170.0
2025-12-15 21:30:00,NASDAQ:GOOGL,311.315,311.42,304.88,308.22,29151889.0
2025-12-16 21:30:00,NASDAQ:GOOGL,304.945,310.77,302.59,306.57,30585020.0
2025-12-17 21:30:00,NASDAQ:GOOGL,308.01,308.09,296.12,296.72,43930358.0
2025-12-18 21:30:00,NASDAQ:GOOGL,301.72,303.96,299.2308,302.46,33518048.0
2025-12-19 21:30:00,NASDAQ:GOOGL,301.73,307.25,300.97,307.16,59943239.0
2025-12-22 21:30:00,NASDAQ:GOOGL,309.875,310.13,305.3,309.78,26429937.0
2025-12-23 21:30:00,NASDAQ:GOOGL,309.625,314.94,309.32,314.35,25478670.0
2025-12-24 21:30:00,NASDAQ:GOOGL,314.77,315.08,311.92,314.09,10097361.0
2025-12-26 21:30:00,NASDAQ:GOOGL,314.48,315.085,312.275,313.51,10899017.0
2025-12-29 21:30:00,NASDAQ:GOOGL,311.365,314.02,310.62,313.56,19621777.0
2025-12-30 21:30:00,NASDAQ:GOOGL,312.5,316.95,312.46,313.85,17380888.0
2025-12-31 21:30:00,NASDAQ:GOOGL,312.845,314.58,311.44,313.0,16377689.0
2026-01-02 21:30:00,NASDAQ:GOOGL,316.9,322.5,310.33,315.15,32009385.0
2026-01-05 21:30:00,NASDAQ:GOOGL,317.655,319.015,314.63,316.54,30195597.0
2026-01-06 21:30:00,NASDAQ:GOOGL,316.4,320.94,311.78,314.34,31212101.0
2026-01-07 21:30:00,NASDAQ:GOOGL,314.36,326.15,314.19,321.98,35104425.0
2026-01-08 21:30:00,NASDAQ:GOOGL,328.965,330.3196,321.5,325.44,31896101.0
2026-01-09 21:30:00,NASDAQ:GOOGL,327.09,330.83,325.8,328.57,26214166.0
2026-01-12 21:30:00,NASDAQ:GOOGL,325.8,334.04,325.0,331.86,33923928.0
2026-01-13 21:30:00,NASDAQ:GOOGL,334.95,340.49,333.62,335.97,33517607.0
2026-01-14 21:30:00,NASDAQ:GOOGL,335.06,336.52,330.48,335.84,28525571.0
2026-01-15 21:30:00,NASDAQ:GOOGL,337.65,337.69,330.74,332.78,28442406.0
2026-01-16 21:30:00,NASDAQ:GOOGL,334.41,334.65,327.7,330.0,40341637.0
2026-01-20 21:30:00,NASDAQ:GOOGL,320.87,327.73,320.43,322.0,35361045.0
2026-01-21 21:30:00,NASDAQ:GOOGL,320.92,332.4799,319.3518,328.38,35386603.0
2026-01-22 21:30:00,NASDAQ:GOOGL,334.45,335.15,328.75,330.54,26253640.0
2026-01-23 21:30:00,NASDAQ:GOOGL,332.485,333.6889,327.45,327.93,27279974.0
2026-01-26 21:30:00,NASDAQ:GOOGL,327.805,335.84,327.0,333.26,26042120.0
2026-01-27 21:30:00,NASDAQ:GOOGL,335.365,337.91,333.48,334.55,21636164.0
2026-01-28 21:30:00,NASDAQ:GOOGL,336.06,337.535,331.94,336.01,27434434.0
2026-01-29 21:30:00,NASDAQ:GOOGL,340.3,342.29,326.54,338.25,39785612.0
2026-01-30 21:30:00,NASDAQ:GOOGL,340.0,340.0,332.285,338.0,31023954.0
2026-02-02 21:30:00,NASDAQ:GOOGL,336.22,344.83,335.63,343.69,32006052.0
2026-02-03 21:30:00,NASDAQ:GOOGL,347.34,349.0,337.4745,339.71,36506709.0
2026-02-04 21:30:00,NASDAQ:GOOGL,342.96,343.31,328.52,333.04,70618398.0
2026-02-05 21:30:00,NASDAQ:GOOGL,312.22,332.69,306.46,331.25,88205849.0
2026-02-06 21:30:00,NASDAQ:GOOGL,327.18,330.38,319.92,322.86,56380484.0
2026-02-09 21:30:00,NASDAQ:GOOGL,320.93,327.7,317.26,324.32,39640055.0
2026-02-10 21:30:00,NASDAQ:GOOGL,320.97,321.67,314.61,318.58,39170012.0
2026-02-11 21:30:00,NASDAQ:GOOGL,318.97,321.06,309.66,310.96,45406405.0
2026-02-12 21:30:00,NASDAQ:GOOGL,312.09,316.24,307.2,309.0,47761288.0
2026-02-13 21:30:00,NASDAQ:GOOGL,307.725,308.63,303.71,305.72,38499701.0
2026-02-17 21:30:00,NASDAQ:GOOGL,300.04,304.435,296.25,302.02,39247556.0
2026-02-18 21:30:00,NASDAQ:GOOGL,302.09,305.38,301.25,303.33,28482075.0
2026-02-19 21:30:00,NASDAQ:GOOGL,301.82,305.47,300.04,302.85,25834395.0
2026-02-20 21:30:00,NASDAQ:GOOGL,304.32,316.5,303.9,314.98,53210820.0
